x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel
1293528.830,5044344.460,316.010,3,353620819.612085,12,12544,1,1,6,0,0,0,0,0,0
1293529.700,5044343.960,314.990,3,353620819.612092,12,16896,1,1,6,0,0,0,0,0,0
1293528.860,5044344.770,316.130,3,353620819.617583,12,9472,1,1,6,0,0,0,0,0,0
1293528.180,5044345.190,316.170,3,353620819.617589,12,19456,1,1,6,0,0,0,0,0,0
1293527.530,5044345.590,316.030,3,353620819.617596,12,17408,1,1,6,0,0,0,0,0,0
1293526.940,5044345.970,315.660,3,353620819.617603,12,17664,1,1,6,0,0,0,0,0,0
1293526.400,5044346.330,315.020,3,353620819.617610,10.998,15616,1,1,6,0,0,0,0,0,0
1293525.470,5044346.850,316.260,3,353620819.617617,10.998,2816,1,1,6,0,0,0,0,0,0
1293524.870,5044347.230,315.870,3,353620819.617623,10.998,12544,1,1,6,0,0,0,0,0,0
1293524.370,5044347.570,314.980,3,353620819.617630,10.998,17920,1,1,6,0,0,0,0,0,0
1293522.940,5044348.320,318.750,4,353620819.617637,10.998,4864,1,1,6,0,0,0,0,0,0
1293522.420,5044348.660,317.950,4,353620819.617644,10.998,5888,1,1,6,0,0,0,0,0,0
1293521.840,5044349.040,317.500,4,353620819.617651,10.998,6400,1,1,6,0,0,0,0,0,0
1293521.560,5044349.290,315.480,3,353620819.617657,10.998,3840,1,1,6,0,0,0,0,0,0
1293521.020,5044349.640,314.780,3,353620819.617664,10.998,18944,1,1,6,0,0,0,0,0,0
1293520.310,5044350.080,314.900,3,353620819.617671,10.998,19456,1,1,6,0,0,0,0,0,0
1293519.630,5044350.490,314.860,3,353620819.617678,10.998,19712,1,1,6,0,0,0,0,0,0
1293519.020,5044350.880,314.520,3,353620819.617685,10.998,19456,1,1,6,0,0,0,0,0,0
1293518.320,5044351.310,314.530,3,353620819.617692,10.998,17408,1,1,6,0,0,0,0,0,0
1293517.630,5044351.730,314.550,3,353620819.617698,10.998,15360,1,1,6,0,0,0,0,0,0
1293517.060,5044352.110,313.960,3,353620819.617705,10.998,15360,1,1,6,0,0,0,0,0,0
1293515.230,5044353.020,319.790,4,353620819.617712,10.998,8704,2,1,6,0,0,0,0,0,0
1293516.390,5044352.520,313.840,3,353620819.617712,10.998,4096,2,2,6,0,0,0,0,0,0
1293514.470,5044353.470,320.190,4,353620819.617719,10.998,7936,1,1,6,0,0,0,0,0,0
1293514.030,5044353.790,318.870,4,353620819.617725,10.998,12544,1,1,6,0,0,0,0,0,0
1293513.410,5044354.180,318.520,4,353620819.617732,10.998,10752,1,1,6,0,0,0,0,0,0
1293512.950,5044354.510,317.350,4,353620819.617739,10.998,12288,1,1,6,0,0,0,0,0,0
1293513.020,5044354.610,313.370,3,353620819.617746,10.998,9984,1,1,6,0,0,0,0,0,0
1293512.370,5044355.020,313.160,3,353620819.617753,10.998,11008,1,1,6,0,0,0,0,0,0
1293511.670,5044355.450,313.180,3,353620819.617759,10.998,9984,1,1,6,0,0,0,0,0,0
1293510.820,5044355.940,313.940,3,353620819.617766,10.998,8960,1,1,6,0,0,0,0,0,0
1293510.050,5044356.400,314.370,3,353620819.617773,10.998,14848,1,1,6,0,0,0,0,0,0
1293509.310,5044356.850,314.550,4,353620819.617780,10.998,11776,1,1,6,0,0,0,0,0,0
1293508.630,5044357.270,314.470,4,353620819.617787,10.998,14336,1,1,6,0,0,0,0,0,0
1293507.970,5044357.690,314.250,4,353620819.617794,10.998,14592,1,1,6,0,0,0,0,0,0
1293507.240,5044358.130,314.350,4,353620819.617800,10.998,10752,1,1,6,0,0,0,0,0,0
1293506.520,5044358.570,314.480,4,353620819.617807,10.998,14336,1,1,6,0,0,0,0,0,0
1293505.850,5044358.990,314.270,4,353620819.617814,10.998,12032,1,1,6,0,0,0,0,0,0
1293505.020,5044359.470,314.950,4,353620819.617821,10.998,14080,2,1,6,0,0,0,0,0,0
1293505.690,5044359.190,311.400,2,353620819.617821,10.998,1280,2,2,6,0,0,0,0,0,0
1293504.420,5044359.860,314.350,4,353620819.617827,10.998,5376,1,1,6,0,0,0,0,0,0
1293504.270,5044360.070,311.440,3,353620819.617834,10.002,9216,1,1,6,0,0,0,0,0,0
1293503.560,5044360.500,311.420,2,353620819.617841,10.002,10240,1,1,6,0,0,0,0,0,0
1293502.850,5044360.940,311.410,2,353620819.617848,10.002,10752,1,1,6,0,0,0,0,0,0
1293502.150,5044361.370,311.390,2,353620819.617855,10.002,10496,1,1,6,0,0,0,0,0,0
1293501.430,5044361.810,311.380,2,353620819.617862,10.002,18944,1,1,6,0,0,0,0,0,0
1293500.730,5044362.240,311.360,2,353620819.617868,10.002,19200,1,1,6,0,0,0,0,0,0
1293500.010,5044362.680,311.350,2,353620819.617875,10.002,21760,1,1,6,0,0,0,0,0,0
1293499.290,5044363.130,311.370,2,353620819.617882,10.002,14848,1,1,6,0,0,0,0,0,0
1293498.580,5044363.570,311.400,2,353620819.617889,10.002,10752,1,1,6,0,0,0,0,0,0
1293497.850,5044364.010,311.400,2,353620819.617896,10.002,7424,1,1,6,0,0,0,0,0,0
1293497.130,5044364.450,311.450,2,353620819.617902,10.002,8192,1,1,6,0,0,0,0,0,0
1293496.410,5044364.900,311.460,2,353620819.617909,10.002,7424,1,1,6,0,0,0,0,0,0
1293495.680,5044365.340,311.510,2,353620819.617916,10.002,7424,1,1,6,0,0,0,0,0,0
1293494.950,5044365.790,311.530,2,353620819.617923,10.002,9472,1,1,6,0,0,0,0,0,0
1293494.230,5044366.230,311.580,2,353620819.617929,10.002,8704,1,1,6,0,0,0,0,0,0
1293493.510,5044366.680,311.570,2,353620819.617936,10.002,8960,1,1,6,0,0,0,0,0,0
1293492.780,5044367.120,311.580,2,353620819.617943,10.002,10240,1,1,6,0,0,0,0,0,0
1293492.060,5044367.570,311.610,2,353620819.617950,10.002,10240,1,1,6,0,0,0,0,0,0
1293491.320,5044368.020,311.640,2,353620819.617957,10.002,11264,1,1,6,0,0,0,0,0,0
1293490.600,5044368.460,311.640,2,353620819.617964,10.002,8704,1,1,6,0,0,0,0,0,0
1293490.360,5044369.470,311.680,2,353620819.631612,10.002,11520,1,1,6,0,0,0,0,0,0
1293491.080,5044369.030,311.690,2,353620819.631619,10.002,12288,1,1,6,0,0,0,0,0,0
1293491.800,5044368.590,311.690,2,353620819.631626,10.002,11264,1,1,6,0,0,0,0,0,0
1293492.540,5044368.140,311.630,2,353620819.631633,10.002,12032,1,1,6,0,0,0,0,0,0
1293493.260,5044367.690,311.610,2,353620819.631639,10.002,10240,1,1,6,0,0,0,0,0,0
1293493.980,5044367.260,311.610,2,353620819.631646,10.002,11264,1,1,6,0,0,0,0,0,0
1293494.700,5044366.810,311.580,2,353620819.631653,10.002,10752,1,1,6,0,0,0,0,0,0
1293495.430,5044366.370,311.560,2,353620819.631660,10.002,8448,1,1,6,0,0,0,0,0,0
1293496.140,5044365.930,311.550,2,353620819.631667,10.002,7936,1,1,6,0,0,0,0,0,0
1293496.880,5044365.480,311.460,2,353620819.631674,10.002,8960,1,1,6,0,0,0,0,0,0
1293497.600,5044365.040,311.440,2,353620819.631680,10.002,9472,1,1,6,0,0,0,0,0,0
1293497.850,5044364.790,313.930,4,353620819.631687,10.002,2048,1,1,6,0,0,0,0,0,0
1293498.670,5044364.310,313.380,3,353620819.631694,10.002,1792,1,1,6,0,0,0,0,0,0
1293499.750,5044363.720,311.390,2,353620819.631701,10.002,20224,1,1,6,0,0,0,0,0,0
1293500.440,5044363.290,311.530,3,353620819.631707,10.002,20736,1,1,6,0,0,0,0,0,0
1293501.150,5044362.860,311.480,3,353620819.631714,10.002,19200,1,1,6,0,0,0,0,0,0
1293501.250,5044362.670,314.770,4,353620819.631721,10.002,5632,1,1,6,0,0,0,0,0,0
1293501.900,5044362.260,315.130,4,353620819.631728,10.002,2304,1,1,6,0,0,0,0,0,0
1293502.620,5044361.830,315.040,4,353620819.631735,10.002,3328,1,1,6,0,0,0,0,0,0
1293503.560,5044361.290,313.790,3,353620819.631742,10.002,256,1,1,6,0,0,0,0,0,0
1293504.090,5044360.930,314.720,4,353620819.631748,10.002,10496,1,1,6,0,0,0,0,0,0
1293504.750,5044360.520,314.920,4,353620819.631755,10.998,16128,1,1,6,0,0,0,0,0,0
1293505.430,5044360.100,315.050,4,353620819.631762,10.998,14336,1,1,6,0,0,0,0,0,0
1293506.210,5044359.640,314.650,4,353620819.631769,10.998,15872,1,1,6,0,0,0,0,0,0
1293506.930,5044359.190,314.530,4,353620819.631776,10.998,11264,1,1,6,0,0,0,0,0,0
1293507.670,5044358.750,314.340,3,353620819.631782,10.998,13824,1,1,6,0,0,0,0,0,0
1293508.340,5044358.330,314.520,3,353620819.631789,10.998,17408,1,1,6,0,0,0,0,0,0
1293509.040,5044357.900,314.460,3,353620819.631796,10.998,10752,1,1,6,0,0,0,0,0,0
1293509.590,5044357.540,315.220,4,353620819.631803,10.998,8192,1,1,6,0,0,0,0,0,0
1293510.590,5044356.980,313.660,3,353620819.631809,10.998,16896,1,1,6,0,0,0,0,0,0
1293511.290,5044356.550,313.640,3,353620819.631816,10.998,14592,1,1,6,0,0,0,0,0,0
1293512.010,5044356.110,313.510,2,353620819.631823,10.998,15872,1,1,6,0,0,0,0,0,0
1293512.660,5044355.710,313.760,3,353620819.631830,10.998,12288,1,1,6,0,0,0,0,0,0
1293512.660,5044355.580,317.340,4,353620819.631837,10.998,4608,1,1,6,0,0,0,0,0,0
1293513.300,5044355.180,317.600,4,353620819.631844,10.998,13312,1,1,6,0,0,0,0,0,0
1293513.690,5044354.880,319.120,4,353620819.631850,10.998,17408,1,1,6,0,0,0,0,0,0
1293514.230,5044354.520,319.860,4,353620819.631857,10.998,16896,1,1,6,0,0,0,0,0,0
1293514.820,5044354.140,320.330,4,353620819.631864,10.998,18432,1,1,6,0,0,0,0,0,0
1293515.420,5044353.760,320.790,4,353620819.631871,10.998,2560,2,1,6,0,0,0,0,0,0
1293516.530,5044353.280,315.100,3,353620819.631871,10.998,2816,2,2,6,0,0,0,0,0,0
1293517.340,5044352.810,314.510,3,353620819.631878,10.998,9728,1,1,6,0,0,0,0,0,0
1293518.020,5044352.390,314.510,3,353620819.631884,10.998,14592,1,1,6,0,0,0,0,0,0
1293518.690,5044351.970,314.570,2,353620819.631891,10.998,16128,1,1,6,0,0,0,0,0,0
1293519.370,5044351.560,314.590,2,353620819.631898,10.998,19712,1,1,6,0,0,0,0,0,0
1293519.990,5044351.160,314.890,3,353620819.631905,10.998,17152,1,1,6,0,0,0,0,0,0
1293520.700,5044350.730,314.740,3,353620819.631912,10.998,16128,1,1,6,0,0,0,0,0,0
1293521.110,5044350.430,316.130,3,353620819.631918,10.998,4096,1,1,6,0,0,0,0,0,0
1293521.810,5044350.010,315.990,3,353620819.631925,10.998,12800,1,1,6,0,0,0,0,0,0
1293522.310,5044349.670,316.910,4,353620819.631932,10.998,10496,1,1,6,0,0,0,0,0,0
1293522.890,5044349.300,317.360,4,353620819.631939,10.998,10496,1,1,6,0,0,0,0,0,0
1293523.210,5044349.040,319.140,4,353620819.631946,10.998,9472,1,1,6,0,0,0,0,0,0
1293523.900,5044348.610,319.030,4,353620819.631953,10.998,3584,2,1,6,0,0,0,0,0,0
1293524.660,5044348.280,315.270,3,353620819.631953,10.998,5376,2,2,6,0,0,0,0,0,0
1293525.300,5044347.890,315.450,3,353620819.631959,10.998,17408,1,1,6,0,0,0,0,0,0
1293525.760,5044347.570,316.470,3,353620819.631966,10.998,7424,1,1,6,0,0,0,0,0,0
1293526.720,5044347.030,315.070,3,353620819.631973,10.998,17664,1,1,6,0,0,0,0,0,0
1293527.300,5044346.660,315.510,3,353620819.631980,12,17920,1,1,6,0,0,0,0,0,0
1293527.870,5044346.290,315.960,3,353620819.631986,12,18688,1,1,6,0,0,0,0,0,0
1293528.500,5044345.890,316.150,3,353620819.631993,12,19712,1,1,6,0,0,0,0,0,0
1293529.160,5044345.490,316.160,3,353620819.632000,12,12800,1,1,6,0,0,0,0,0,0
1293529.460,5044345.120,321.230,1,353620819.632014,12,4352,2,1,6,0,0,0,0,0,0
1293529.420,5044345.030,324.600,1,353620819.632020,12,2560,2,1,6,0,0,0,0,0,0
1293529.290,5044345.460,324.450,1,353620819.637491,12,5888,2,1,6,0,0,0,0,0,0
1293529.290,5044345.570,321.210,1,353620819.637498,12,4864,2,1,6,0,0,0,0,0,0
1293529.050,5044345.920,315.860,3,353620819.637511,12,11520,1,1,6,0,0,0,0,0,0
1293528.360,5044346.340,315.930,3,353620819.637518,12,16640,1,1,6,0,0,0,0,0,0
1293527.750,5044346.720,315.630,3,353620819.637525,12,16896,1,1,6,0,0,0,0,0,0
1293527.170,5044347.100,315.190,3,353620819.637532,12,18944,1,1,6,0,0,0,0,0,0
1293526.560,5044347.480,314.820,2,353620819.637538,10.998,17408,1,1,6,0,0,0,0,0,0
1293525.820,5044347.920,315.150,3,353620819.637545,10.998,13312,1,1,6,0,0,0,0,0,0
1293525.130,5044348.350,315.250,3,353620819.637552,10.998,18176,1,1,6,0,0,0,0,0,0
1293523.580,5044349.140,319.580,4,353620819.637559,10.998,7936,1,1,6,0,0,0,0,0,0
1293523.270,5044349.400,317.730,4,353620819.637566,10.998,8960,1,1,6,0,0,0,0,0,0
1293522.760,5044349.750,316.910,4,353620819.637573,10.998,10752,1,1,6,0,0,0,0,0,0
1293522.260,5044350.090,316.020,3,353620819.637579,10.998,11776,1,1,6,0,0,0,0,0,0
1293521.530,5044350.520,316.220,3,353620819.637586,10.998,8704,1,1,6,0,0,0,0,0,0
1293521.160,5044350.810,314.630,2,353620819.637593,10.998,15104,1,1,6,0,0,0,0,0,0
1293520.470,5044351.230,314.720,3,353620819.637600,10.998,16640,1,1,6,0,0,0,0,0,0
1293519.770,5044351.660,314.750,3,353620819.637607,10.998,18688,1,1,6,0,0,0,0,0,0
1293519.090,5044352.080,314.700,3,353620819.637613,10.998,13824,1,1,6,0,0,0,0,0,0
1293518.410,5044352.500,314.690,3,353620819.637620,10.998,13568,1,1,6,0,0,0,0,0,0
1293517.730,5044352.920,314.630,3,353620819.637627,10.998,12032,1,1,6,0,0,0,0,0,0
1293517.020,5044353.350,314.720,3,353620819.637634,10.998,11008,1,1,6,0,0,0,0,0,0
1293515.230,5044354.250,320.420,4,353620819.637640,10.998,8192,1,1,6,0,0,0,0,0,0
1293514.680,5044354.610,319.620,4,353620819.637647,10.998,12800,1,1,6,0,0,0,0,0,0
1293514.040,5044355.020,319.400,4,353620819.637654,10.998,11776,1,1,6,0,0,0,0,0,0
1293513.560,5044355.350,318.310,4,353620819.637661,10.998,14080,1,1,6,0,0,0,0,0,0
1293513.080,5044355.690,317.230,4,353620819.637668,10.998,11776,1,1,6,0,0,0,0,0,0
1293512.970,5044355.870,314.220,3,353620819.637675,10.998,10496,1,1,6,0,0,0,0,0,0
1293512.350,5044356.260,313.780,3,353620819.637681,10.998,13824,1,1,6,0,0,0,0,0,0
1293511.590,5044356.720,314.100,3,353620819.637688,10.998,12544,1,1,6,0,0,0,0,0,0
1293510.830,5044357.170,314.410,3,353620819.637695,10.998,13056,1,1,6,0,0,0,0,0,0
1293509.960,5044357.680,315.340,4,353620819.637702,10.998,8960,1,1,6,0,0,0,0,0,0
1293509.430,5044358.030,314.390,3,353620819.637709,10.998,10752,1,1,6,0,0,0,0,0,0
1293508.730,5044358.470,314.380,3,353620819.637715,10.998,13824,1,1,6,0,0,0,0,0,0
1293508.010,5044358.910,314.480,3,353620819.637722,10.998,13312,1,1,6,0,0,0,0,0,0
1293507.270,5044359.360,314.680,3,353620819.637729,10.998,11264,1,1,6,0,0,0,0,0,0
1293506.580,5044359.780,314.610,4,353620819.637736,10.998,12800,1,1,6,0,0,0,0,0,0
1293505.810,5044360.240,314.950,4,353620819.637743,10.998,13824,1,1,6,0,0,0,0,0,0
1293505.120,5044360.670,314.840,4,353620819.637749,10.998,16640,1,1,6,0,0,0,0,0,0
1293504.490,5044361.070,314.450,4,353620819.637756,10.002,17408,1,1,6,0,0,0,0,0,0
1293503.780,5044361.510,314.490,4,353620819.637763,10.002,9728,1,1,6,0,0,0,0,0,0
1293503.010,5044361.970,314.830,4,353620819.637770,10.002,8960,1,1,6,0,0,0,0,0,0
1293502.250,5044362.430,315.030,4,353620819.637777,10.002,4096,1,1,6,0,0,0,0,0,0
1293501.540,5044362.860,315.050,4,353620819.637784,10.002,10240,1,1,6,0,0,0,0,0,0
1293500.820,5044363.310,315.110,4,353620819.637790,10.002,3328,1,1,6,0,0,0,0,0,0
1293500.350,5044363.640,313.780,4,353620819.637797,10.002,1536,1,1,6,0,0,0,0,0,0
1293499.780,5044364.020,313.010,3,353620819.637804,10.002,4096,1,1,6,0,0,0,0,0,0
1293498.950,5044364.510,313.610,4,353620819.637811,10.002,7936,1,1,6,0,0,0,0,0,0
1293498.170,5044364.980,313.960,4,353620819.637817,10.002,7424,1,1,6,0,0,0,0,0,0
1293497.910,5044365.230,311.460,2,353620819.637824,10.002,8704,1,1,6,0,0,0,0,0,0
1293497.190,5044365.670,311.480,2,353620819.637831,10.002,8192,1,1,6,0,0,0,0,0,0
1293496.460,5044366.120,311.550,2,353620819.637838,10.002,7424,1,1,6,0,0,0,0,0,0
1293495.730,5044366.570,311.560,2,353620819.637845,10.002,8448,1,1,6,0,0,0,0,0,0
1293495.010,5044367.010,311.580,2,353620819.637851,10.002,10240,1,1,6,0,0,0,0,0,0
1293494.280,5044367.460,311.600,2,353620819.637858,10.002,9984,1,1,6,0,0,0,0,0,0
1293493.550,5044367.900,311.640,2,353620819.637865,10.002,9472,1,1,6,0,0,0,0,0,0
1293492.830,5044368.350,311.640,2,353620819.637872,10.002,11008,1,1,6,0,0,0,0,0,0
1293492.090,5044368.800,311.700,2,353620819.637879,10.002,11520,1,1,6,0,0,0,0,0,0
1293491.360,5044369.250,311.720,2,353620819.637886,10.002,11264,1,1,6,0,0,0,0,0,0
1293490.630,5044369.700,311.730,2,353620819.637892,10.002,9984,1,1,6,0,0,0,0,0,0
1293490.480,5044370.690,311.800,2,353620819.651527,10.002,11008,1,1,6,0,0,0,0,0,0
1293491.210,5044370.240,311.780,2,353620819.651534,10.002,12288,1,1,6,0,0,0,0,0,0
1293491.930,5044369.800,311.780,2,353620819.651541,10.002,13056,1,1,6,0,0,0,0,0,0
1293492.660,5044369.350,311.740,2,353620819.651548,10.002,13312,1,1,6,0,0,0,0,0,0
1293493.390,5044368.910,311.720,2,353620819.651555,10.002,13056,1,1,6,0,0,0,0,0,0
1293494.110,5044368.460,311.670,2,353620819.651561,10.002,12032,1,1,6,0,0,0,0,0,0
1293494.830,5044368.020,311.650,2,353620819.651568,10.002,12288,1,1,6,0,0,0,0,0,0
1293495.560,5044367.580,311.650,3,353620819.651575,10.002,10752,1,1,6,0,0,0,0,0,0
1293496.280,5044367.130,311.600,2,353620819.651582,10.002,11520,1,1,6,0,0,0,0,0,0
1293496.290,5044366.990,315.490,4,353620819.651589,10.002,1792,2,1,6,0,0,0,0,0,0
1293497.010,5044366.690,311.540,2,353620819.651589,10.002,8960,2,2,6,0,0,0,0,0,0
1293496.840,5044366.620,316.390,4,353620819.651595,10.002,5120,2,1,6,0,0,0,0,0,0
1293497.710,5044366.260,311.580,2,353620819.651595,10.002,4864,2,2,6,0,0,0,0,0,0
1293497.340,5044366.270,317.550,4,353620819.651602,10.002,1024,1,1,6,0,0,0,0,0,0
1293498.720,5044365.550,313.910,3,353620819.651609,10.002,15360,1,1,6,0,0,0,0,0,0
1293499.390,5044365.130,314.150,4,353620819.651616,10.002,22272,1,1,6,0,0,0,0,0,0
1293500.160,5044364.670,313.820,3,353620819.651623,10.002,19456,1,1,6,0,0,0,0,0,0
1293500.780,5044364.270,314.290,4,353620819.651629,10.002,11264,1,1,6,0,0,0,0,0,0
1293501.250,5044363.940,315.630,4,353620819.651636,10.002,12032,1,1,6,0,0,0,0,0,0
1293502.010,5044363.480,315.330,4,353620819.651643,10.002,10752,1,1,6,0,0,0,0,0,0
1293502.860,5044362.990,314.540,4,353620819.651650,10.002,18944,1,1,6,0,0,0,0,0,0
1293503.540,5044362.560,314.710,4,353620819.651657,10.002,17408,1,1,6,0,0,0,0,0,0
1293504.150,5044362.170,315.240,4,353620819.651663,10.002,14848,1,1,6,0,0,0,0,0,0
1293505.000,5044361.680,314.420,3,353620819.651670,10.002,11520,1,1,6,0,0,0,0,0,0
1293505.580,5044361.300,315.090,3,353620819.651677,10.998,14336,1,1,6,0,0,0,0,0,0
1293506.400,5044360.820,314.480,3,353620819.651684,10.998,11520,1,1,6,0,0,0,0,0,0
1293507.190,5044360.350,313.980,3,353620819.651691,10.998,18688,1,1,6,0,0,0,0,0,0
1293507.850,5044359.940,314.220,3,353620819.651697,10.998,16896,1,1,6,0,0,0,0,0,0
1293508.430,5044359.560,314.820,3,353620819.651704,10.998,12544,1,1,6,0,0,0,0,0,0
1293509.340,5044359.040,313.740,2,353620819.651711,10.998,16384,1,1,6,0,0,0,0,0,0
1293509.970,5044358.640,314.070,3,353620819.651718,10.998,13312,1,1,6,0,0,0,0,0,0
1293510.660,5044358.210,314.110,2,353620819.651725,10.998,14336,1,1,6,0,0,0,0,0,0
1293511.350,5044357.790,314.200,2,353620819.651731,10.998,17152,1,1,6,0,0,0,0,0,0
1293512.030,5044357.370,314.250,2,353620819.651738,10.998,14592,1,1,6,0,0,0,0,0,0
1293512.680,5044356.960,314.480,3,353620819.651745,10.998,13312,1,1,6,0,0,0,0,0,0
1293513.340,5044356.550,314.670,3,353620819.651752,10.998,17920,1,1,6,0,0,0,0,0,0
1293513.460,5044356.370,317.590,4,353620819.651759,10.998,9472,1,1,6,0,0,0,0,0,0
1293513.950,5044356.030,318.640,4,353620819.651766,10.998,11008,1,1,6,0,0,0,0,0,0
1293514.550,5044355.640,319.120,4,353620819.651772,10.998,12032,1,1,6,0,0,0,0,0,0
1293515.170,5044355.250,319.430,4,353620819.651779,10.998,18944,1,1,6,0,0,0,0,0,0
1293515.910,5044354.810,319.170,4,353620819.651786,10.998,8448,2,1,6,0,0,0,0,0,0
1293516.770,5044354.440,314.740,3,353620819.651786,10.998,3584,2,2,6,0,0,0,0,0,0
1293517.460,5044354.010,314.720,2,353620819.651793,10.998,16896,1,1,6,0,0,0,0,0,0
1293518.140,5044353.600,314.770,2,353620819.651799,10.998,16128,1,1,6,0,0,0,0,0,0
1293518.830,5044353.180,314.760,2,353620819.651806,10.998,17408,1,1,6,0,0,0,0,0,0
1293519.500,5044352.760,314.800,3,353620819.651813,10.998,17920,1,1,6,0,0,0,0,0,0
1293520.190,5044352.340,314.750,2,353620819.651820,10.998,19456,1,1,6,0,0,0,0,0,0
1293520.870,5044351.920,314.780,2,353620819.651827,10.998,17664,1,1,6,0,0,0,0,0,0
1293521.550,5044351.500,314.780,2,353620819.651834,10.998,18176,1,1,6,0,0,0,0,0,0
1293522.210,5044351.090,314.850,3,353620819.651840,10.998,15616,1,1,6,0,0,0,0,0,0
1293522.650,5044350.780,316.080,3,353620819.651847,10.998,10496,1,1,6,0,0,0,0,0,0
1293523.080,5044350.470,317.300,4,353620819.651854,10.998,9728,1,1,6,0,0,0,0,0,0
1293523.540,5044350.150,318.390,4,353620819.651861,10.998,8960,1,1,6,0,0,0,0,0,0
1293524.200,5044349.740,318.460,4,353620819.651868,10.998,8448,1,1,6,0,0,0,0,0,0
1293525.580,5044349.020,314.930,2,353620819.651874,10.998,16640,1,1,6,0,0,0,0,0,0
1293526.260,5044348.610,314.900,2,353620819.651881,10.998,15872,1,1,6,0,0,0,0,0,0
1293526.930,5044348.190,314.910,2,353620819.651888,10.998,17408,1,1,6,0,0,0,0,0,0
1293527.600,5044347.780,314.920,2,353620819.651895,10.998,16128,1,1,6,0,0,0,0,0,0
1293528.260,5044347.380,314.980,2,353620819.651901,12,16128,1,1,6,0,0,0,0,0,0
1293528.900,5044346.970,315.120,3,353620819.651908,12,15872,1,1,6,0,0,0,0,0,0
1293529.570,5044346.570,315.090,3,353620819.651915,12,16896,1,1,6,0,0,0,0,0,0
1293529.650,5044346.300,321.200,1,353620819.651929,12,4608,2,1,6,0,0,0,0,0,0
1293529.640,5044346.190,324.490,1,353620819.651936,12,6400,2,1,6,0,0,0,0,0,0
1293529.660,5044346.860,315.000,2,353620819.657433,12,14592,1,1,6,0,0,0,0,0,0
1293528.980,5044347.280,315.050,3,353620819.657440,12,13312,1,1,6,0,0,0,0,0,0
1293528.320,5044347.680,314.980,2,353620819.657447,12,15104,1,1,6,0,0,0,0,0,0
1293527.670,5044348.090,314.900,2,353620819.657454,10.998,14336,1,1,6,0,0,0,0,0,0
1293526.970,5044348.520,314.960,3,353620819.657460,10.998,14336,1,1,6,0,0,0,0,0,0
1293526.320,5044348.920,314.910,2,353620819.657467,10.998,15104,1,1,6,0,0,0,0,0,0
1293525.090,5044349.580,317.620,4,353620819.657474,10.998,1024,1,1,6,0,0,0,0,0,0
1293524.330,5044350.030,317.990,4,353620819.657481,10.998,6144,1,1,6,0,0,0,0,0,0
1293523.660,5044350.450,317.990,4,353620819.657488,10.998,7936,1,1,6,0,0,0,0,0,0
1293523.200,5044350.770,316.920,4,353620819.657494,10.998,7936,1,1,6,0,0,0,0,0,0
1293522.770,5044351.080,315.630,3,353620819.657501,10.998,9984,1,1,6,0,0,0,0,0,0
1293522.250,5044351.420,314.820,2,353620819.657508,10.998,14592,1,1,6,0,0,0,0,0,0
1293521.580,5044351.840,314.800,2,353620819.657515,10.998,14592,1,1,6,0,0,0,0,0,0
1293520.880,5044352.270,314.830,2,353620819.657521,10.998,15872,1,1,6,0,0,0,0,0,0
1293520.210,5044352.680,314.790,2,353620819.657528,10.998,16384,1,1,6,0,0,0,0,0,0
1293519.530,5044353.100,314.760,2,353620819.657535,10.998,17664,1,1,6,0,0,0,0,0,0
1293518.830,5044353.530,314.780,2,353620819.657542,10.998,16640,1,1,6,0,0,0,0,0,0
1293518.150,5044353.950,314.750,2,353620819.657549,10.998,16384,1,1,6,0,0,0,0,0,0
1293517.460,5044354.380,314.750,2,353620819.657556,10.998,15360,1,1,6,0,0,0,0,0,0
1293515.920,5044355.170,319.140,4,353620819.657562,10.998,12800,1,1,6,0,0,0,0,0,0
1293515.190,5044355.610,319.300,4,353620819.657569,10.998,17920,1,1,6,0,0,0,0,0,0
1293514.790,5044355.910,317.850,4,353620819.657576,10.998,11776,1,1,6,0,0,0,0,0,0
1293514.090,5044356.340,317.870,4,353620819.657583,10.998,7424,1,1,6,0,0,0,0,0,0
1293513.500,5044356.720,317.300,4,353620819.657590,10.998,3328,1,1,6,0,0,0,0,0,0
1293513.310,5044356.930,314.740,3,353620819.657596,10.998,14592,1,1,6,0,0,0,0,0,0
1293512.640,5044357.350,314.620,3,353620819.657603,10.998,13824,1,1,6,0,0,0,0,0,0
1293511.950,5044357.780,314.530,3,353620819.657610,10.998,13824,1,1,6,0,0,0,0,0,0
1293511.270,5044358.200,314.480,3,353620819.657617,10.998,12288,1,1,6,0,0,0,0,0,0
1293510.550,5044358.640,314.570,3,353620819.657624,10.998,14080,1,1,6,0,0,0,0,0,0
1293509.920,5044359.040,314.170,2,353620819.657630,10.998,13824,1,1,6,0,0,0,0,0,0
